시도,구시군,선거종류,선거구코드,선거구명,당선인수,경계당선자,경계당선자득표,첫낙선자,첫낙선자득표,당선권경계표차,추가송부투표소수,공개투표소명수,확인된중단수,검토등급,해석제한,출처URL
강원특별자치도,태백시,기초의원,6520601,태백시가선거구,3,고재창,2572,길찬우,1991,581,0,0,0,검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
강원특별자치도,태백시,기초의원,6520602,태백시나선거구,3,남궁증,1773,심창보,1442,331,0,0,0,우선검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
강원특별자치도,평창군,광역의원,5521501,평창군제1선거구,1,이정균,6334,박희서,5552,782,0,0,0,검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
강원특별자치도,평창군,광역의원,5521502,평창군제2선거구,1,최종수,7537,김동용,6248,1289,0,0,0,검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
강원특별자치도,평창군,기초의원,6521501,평창군가선거구,3,김성기,2641,이은미,2056,585,0,0,0,검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
강원특별자치도,평창군,기초의원,6521502,평창군나선거구,3,남진삼,2878,이명순,2870,8,0,0,0,우선검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
강원특별자치도,홍천군,광역의원,5521201,홍천군제1선거구,1,이영욱,10874,권재혁,9891,983,0,0,0,검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
강원특별자치도,홍천군,광역의원,5521202,홍천군제2선거구,1,홍성기,9632,나기호,7495,2137,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
강원특별자치도,홍천군,기초의원,6521201,홍천군가선거구,3,정관교,3338,백용길,2650,688,0,0,0,검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
강원특별자치도,홍천군,기초의원,6521202,홍천군나선거구,2,용준순,3545,남궁석,2359,1186,0,0,0,검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
강원특별자치도,홍천군,기초의원,6521203,홍천군다선거구,2,이영복,2364,박영록,1900,464,0,0,0,우선검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
강원특별자치도,화천군,광역의원,5521601,화천군선거구,1,박대현,7264,조재규,6500,764,0,0,0,검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
강원특별자치도,화천군,기초의원,6521601,화천군가선거구,3,조웅희,1120,노이업,911,209,0,0,0,우선검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
강원특별자치도,화천군,기초의원,6521602,화천군나선거구,3,김명진,1345,임성규,1164,181,0,0,0,우선검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
강원특별자치도,횡성군,광역의원,5521301,횡성군제1선거구,1,김세종,6514,김영래,5570,944,0,0,0,검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
강원특별자치도,횡성군,광역의원,5521302,횡성군제2선거구,1,김영숙,5499,남홍순,4734,765,0,0,0,검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
강원특별자치도,횡성군,기초의원,6521301,횡성군가선거구,3,박승남,3054,김은숙,3007,47,0,0,0,우선검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
강원특별자치도,횡성군,기초의원,6521302,횡성군나선거구,3,손동수,1913,홍월표,1836,77,0,0,0,우선검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
경기도,가평군,광역의원,5414401,가평군선거구,1,박영선,19070,박재현,14042,5028,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
경기도,가평군,기초의원,6414401,가평군가선거구,2,신현유,4461,최원중,1956,2505,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
경기도,가평군,기초의원,6414402,가평군나선거구,2,이오남,4469,조해승,2328,2141,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
경기도,가평군,기초의원,6414403,가평군다선거구,2,유재혁,3098,이진옥,1493,1605,0,0,0,검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
경기도,고양시덕양구,광역의원,5412001,고양시제1선거구,1,임유진,25085,이다겸,16670,8415,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
경기도,고양시덕양구,광역의원,5412002,고양시제2선거구,1,변재석,31574,이인애,21903,9671,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
경기도,고양시덕양구,광역의원,5412003,고양시제3선거구,1,류기준,21161,여지현,14431,6730,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
경기도,고양시덕양구,광역의원,5412004,고양시제4선거구,1,최규진,23519,강주내,15447,8072,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
경기도,고양시덕양구,광역의원,5412005,고양시제5선거구,1,정연일,30352,이은직,17368,12984,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
경기도,고양시덕양구,광역의원,5412006,고양시제6선거구,1,송규근,31140,이준,18664,12476,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
경기도,고양시덕양구,기초의원,6412001,고양시가선거구,2,오영숙,14319,임홍열,8595,5724,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
경기도,고양시덕양구,기초의원,6412002,고양시나선거구,3,이종덕,7390,김영식,5463,1927,0,0,0,검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
경기도,고양시덕양구,기초의원,6412003,고양시다선거구,2,김효금,12333,박기병,10285,2048,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
경기도,고양시덕양구,기초의원,6412004,고양시라선거구,2,장예선,13426,박종권,6706,6720,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
경기도,고양시덕양구,기초의원,6412005,고양시마선거구,3,송금희,7078,고부미,4392,2686,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
경기도,고양시덕양구,기초의원,6412006,고양시바선거구,3,김윤재,9850,고종국,3405,6445,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
경기도,고양시일산동구,광역의원,5412101,고양시제7선거구,1,김해련,23935,이호배,16767,7168,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
경기도,고양시일산동구,광역의원,5412102,고양시제8선거구,1,이성한,31425,정형배,21135,10290,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
경기도,고양시일산동구,광역의원,5412103,고양시제9선거구,1,이기대,25844,김수환,18563,7281,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
경기도,고양시일산동구,기초의원,6412101,고양시사선거구,2,공소자,15705,최신명,8423,7282,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
경기도,고양시일산동구,기초의원,6412102,고양시아선거구,3,손동숙,8091,이종미,8078,13,0,0,0,우선검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
경기도,고양시일산서구,광역의원,5412201,고양시제10선거구,1,고은정,22184,조만정,13827,8357,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
경기도,고양시일산서구,광역의원,5412202,고양시제11선거구,1,김운남,35703,심홍순,25968,9735,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
경기도,고양시일산서구,광역의원,5412203,고양시제12선거구,1,이윤승,19489,김완규,14374,5115,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
